id,name,category
1535873120046629,Touched By Trump,Movie
107592832596706,The Associate,Movie
361045007259232,Fabrika Sanat,Event Planner
860570210659889,Top Class Catering Glasgow,Food/Beverages
524789541032998,Supporting Donald J Trump,Community
221889337832432,The Little Rascals,Movie
1010516172387816,Kabaoğlu Hukuk Burosu/Law Firm,Legal/Law
208698572502323,Golden Nugget Atlantic City,Local Business
419401578209977,D'port Ikan Bakar Seafood,Local Business
153609736927,The Altitude Centre,Sports & Recreation
1052454441432447,Retail & Leasing,Consulting/Business Service
1574537922828439,Chefs & Chefs-Serhat Gür,Local Business
46447308385,The World Bar,Bar
1658694661072437,Vote Trump for 2016,Non-Profit Organization
893894847412109,KULE TERAS CAFE,Food/Beverages
201007193393052,bshomewares.co.uk,Shopping/Retail
1429903487306872,EğlenİŞ,Company
320457518128492,Bennys Taquerías Lupita's Lunch,Grocery Store
304134966624173,Trump's Deplorables,Public Services & Government
414534165273765,Trump Tower Baku,Local Business
1436456846655222,Trump Cadde Benelux,Local Business
1648497688734457,Trump Campaign Headquarters,Local Business
900061163409530,Trump Building,Local Business
1003056243070096,Bernie Sanders v. Donald J. Trump,Government Organization
862171600568818,Texas For Trump,Political Organization
1261389597204864,DUMP TRUMP,Shopping/Retail
303706726335053,The Horse And Trumpet,Local Business
103650753116658,Crown and Trumpet Inn,Hotel
118142911566567,Trumpets Jazz Club,Arts & Entertainment
157145521037412,Trump Towers at 5th Ave,Local Business
386126574893193,The Trumpet Inn - Evesham,Bar
190279264337497,Trump Tower II,Local Business
1775647376047496,Trump-Pence Nevada HQ,Local Business
340097586080715,Hotel Trump Plaza,Hotel
644268399053069,Horse & trumpet,Bar
1883624775196530,"The Trumpet ""Bar And Dinner""",Restaurant/Cafe
470090473163242,Trump World Tower - 845 United Nations Plaza,Landmark
150384855412940,Trump Headquarters Marin,Political Organization
348592791886239,Hepsiburada.Com Trump Towers Office,Local Business
197739503572374,The Residences at Trump International Hotel & Tower Chicago,Real Estate
103087949757845,Trump Parc Condo,Local Business
524599827630087,"Macleod House & Lodge at Trump International Golf Links, Scotland",Local Business
182179448513276,Trumpington Boxing Club,Non-Profit Organization
113980315302276,Trumpet In The Land,Local Business
524296944433634,Trump for Catholics,Political Organization
258822430815456,Hand and Trumpet,Local Business
124932460852433,Trump Place - 180 Riverside Blvd Apartments,Local Business
1514785052104888,Trump Cadde Benelux,Restaurant/Cafe
407485312606002,"Trump Towers I, II, III - Sunny Isles Beach, Fl",Real Estate
279013838873470,"Trump Tower, 725 5 Ave, NY, NY",Local Business
818077978311175,The Trumpet Bar,Bar
30340531734,Trumpets Playshop,Organization
142777189127312,Trump Tower,Local Business
247818085251206,"Trumpets, Inc.",Local Business
204689862913839,Trump Tower Grille,Local Business
215711825111397,Trumpeter by Big Lake,Local Business
544184652342184,Bikers 4 Trump,Political Organization
102176959823671,Trump Plaza Hotel and Casino,Local Business
193263240729861,The Trump Foundation (קרן טראמפ),Education
1063477350343386,Trumpety,Shopping/Retail
343501509078940,Trumpet Vine Farm,Event Planner
1668177793437128,Wisconsin For Donald Trump,Political Organization
581501131920943,Trump Parc Stamford,Real Estate
577251845777957,Trump Cadde Konser,Local Business
150972381667612,TRUMPF Schulungszentrum Stuttgart-Ditzingen,Local Business
218665091486694,Trump Taj  Mahal Casino And Hotel,Local Business
357094034342099,"Trump Bar, Trump Tower, NYC",Local Business
883919045052224,The Trump Wall,Political Organization
118292928251799,"The Black Trumpet in Spring Lake, NJ",Restaurant/Cafe
488764764520408,Trump Tower Punta del Este,Real Estate
63565943412,Sixteen,Restaurant/Cafe
706010792771979,Trumpet Station,Shopping/Retail
229585483905340,Kidzmondo Trump Istanbul,Local Business
171947759500822,The Green Man in Trumpington,Bar
289698241063831,Trump Towers Resıdance,Local Business
361468313944069,Trump Tower at Century City,Real Estate
349977401736573,Trump Tower Hotel Las Vegas,Local Business
921593661255007,Trump Towers Tarihi Beyazıt Kahvecisi,Local Business
131940206856201,Rebar - Trump Tower,Local Business
102109673176793,Trumpet Behavioral Health - Ohio,Local Business
585988978244958,Donald Trump,Business Service
520576548108292,Maryland for Trump,Political Organization
103874626322408,Trumpet Call Ministries International,Religious Organization
861487520571280,Sweatshop Trump Street,Retail and Consumer Merchandise
552743491482868,Trumpets on the Bay,Restaurant/Cafe
1563293173932372,Trump cadde Chefs&chefs,Local Business
109579865801419,Trumps Grillhouse Wesgate,Local Business
462690707216671,Trump Ocean Club International Hotel & Tower,Local Business
118623031555672,Donald Trump Golf Course,Local Business
358138320910672,Trump Towers Mecidiyeköy,Local Business
110547272366010,The Terrace At Trump,Local Business
488611881279925,Radyo Trumpeta Radio Station,Local Business
136103106461923,Bistro u Trumpetky,Restaurant/Cafe
994138707318504,Trump Entertainments,Event Planner
143167412389699,Trumpeldor Vintage Clothing,Shopping/Retail
123513104360194,Trump Plaza (New Rochelle),Local Business
569264626431848,Trump Trikes,Engineering/Construction
155823424436984,Trump International Golf Club,Local Business
999003070194125,Trump & Pence Indiana Campaign,Political Organization
119111561495898,Wirtschaft Trumpf-Buur,Local Business
838446629626194,Trump Pence 2016 Tulsa Volunteers,Political Organization
433418540202146,Trump Okinawa,Arts & Entertainment
1521340614824032,TrumpTree Digital,Business Service
363813817014658,Trump Towers Fanatik Gazetesi,Local Business
282195465203674,Cafe Nero ( Trump Towers ),Local Business
1147308428645037,Trump Vs Hillary,Business Service
516108058544866,Rhode Island for Trump Pence 2016,Community Organization
109709475721361,Trump Tower (White Plains),Local Business
284239205014333,Trump Ocean Club Panama Ocean Deck,Local Business
279828185367749,Trumpet Corner:Tearoom•Gallery• Garden,Restaurant/Cafe
153551648020495,Wai'olu at Trump Tower,Local Business
1244170978940245,Donald J. Trump for President - Utah,Political Organization
1711602632437288,Trumpet Baptist Central Church,Local Business
292991620724141,Trumph Tower Mecidiyeköy,Local Business
129965370503060,Trump Towers Sinema,Local Business
1607306416166513,Trump Motorcycle Corp. - San Francisco Branch,Local Business
160017557439649,BLT Steak at The Trump International Hotel Waikiki,Local Business
1750751795176675,Youth for Trump,Political Organization
101274853596453,Donald Trump Call Center,Local Business
129360647423644,Trump Trend Cadde,Local Business
175200655890175,Trumps Grill house westgate mall,Local Business
346681922081524,Van Laar Trumpets & Flugelhorns,Shopping/Retail
665514333555686,Trump Tyre Group,Automotive
485395314963781,Trump Cadde Et Usta Mangal,Local Business
983318081711248,Trump Taj Mahal,Local Business
633946246736703,South Carolina for Donald Trump,Political Organization
100427653731145,Trump's Fightin' Ninth,Political Organization
490124687822828,The Trumpet Svishtov,Local Business
196496557428063,RNC / Trump South Tampa Headquarters,Community & Government
115778278452273,Blow Your Trumpet Ministries,Local Business
120370998104871,"Gunaydin, Trump Towers",Local Business
124895060914117,Trump Ocean Club Panamá,Local Business
193900737342918,little trumpet 小喇叭,Local Business
1705502113017200,StopTrump,Community Organization
1653535078261550,Ohio for Donald Trump,Political Organization
84440074242,World Trumpet Mission America,Religious Organization
277453445660456,Trumpet Blossom Cafe,Restaurant/Cafe
1380481392190582,Kıdz Mondo Trump,Local Business
689979821149042,"Trump for President - Lee County, Florida",Political Organization
1548629858698043,Trumpets Call Ministries,Religious Organization
132699543421678,Black Trumpet Restaurant,Local Business
375345109163040,Donald Trump Ocean Trails,Local Business
369067307483,Trumpeter Public House,Restaurant/Cafe
1380685398882982,Horn & Trumpet Worcester,Bar
2077594782465075,Trump Field Commanders,Local Business
151934424824198,Starbucks @ Trump Tower,Local Business
464214187080946,Trumpchi Lebanon,Automotive
889307941125736,Hillary Clinton,Politician
507165509486196,Hillary for Prison,Cause
747113272076027,Hillary for America,Community
328853823844484,Hillary Clinton for President Supporters,Community
116364951711068,"Hillarys, Western Australia, Australia",City
493797367496720,Hillary's America,Movie
225787057613822,HillaryJane,Musician/Band
1662553130663508,Hillary Scott,Musician/Band
175075632549670,Hillary Resort,Hotel
911083522263720,Hillary for Iowa,Politician
328668804140245,Humanity for Hillary,Community
111820095495885,劉沛蘅 Hillary Lau,Public Figure
397739340331098,Hillary Foods,Food/Beverages
630309247114017,Hillary for New Hampshire,Community
771631249620617,Hillary for Nevada,Community
230270600681580,Never Hillary:  Women for Trump,Community
679497808848579,Never Hillary,Community
297741163633767,Hillary Clinton for President - 2016,Politician
109073155778273,Edmund Hillary,Public Figure
1701373323413312,Stop Hillary 2016,Community
121602754531854,Hillary Kelly,Public Figure
114958271849337,Hillary Swank,Public Figure
1522633724694266,HillarysAuxiliary,Community
439013886159257,Hillary for Washington,Political Organization
259067671154042,Hillary NoDAPL,Community
253399354784404,Hillary Biscay,Athlete
1574159109532598,Hillary Has Questions,Actor/Director
1722143501396950,Hillary4US,Community
196518220389062,Hillary 2 Bar,Local Business
469813483220239,"Bucks County for Hillary, 2016",Community
161453087348302,Stop Hillary PAC,Cause
258308394333462,Hillary For Prison 2016,Political Organization
292261967823904,New Americans for Hillary,Political Organization
362223367186733,Hillary Extensiones,Spas/Beauty/Personal Care
106159719414624,Sir Edmund Hillary Collegiate,Local Business
533719316792782,I Hate Hillary,Community
370328643059107,1 Million Strong For Hillary Clinton in 2016,Politician
105608339778684,Hillary for Maine,Community
1555144631433467,Hillary Clinton is a Rodham BOSS,Politician
572976156143829,Hard Choices by Hillary Rodham Clinton,Book
1504553413113551,Hillary Hall - WOWK 13 News,News Personality
471672329678557,Hillary for Prison Movement,Community
1408121586159427,Hillary Clinton For President 2016,Community
115139868502736,Hillary Duff,Public Figure
387808764570437,Hillary for Mayor,Politician
1093085070710574,Latinos For President Hillary 2016,Political Organization
395952163902381,Hillary HQ,Community
482723618447616,Hillary for Pennsylvania,Political Organization
107606462595333,Hillary Scott,Actor/Director
1138797369485787,Hillary SocialNice,Health/Beauty
193456634409942,Hillary is a Criminal,Community
1739342232972780,Defeat Crooked Hillary,Political Organization
1044317905611860,Crooked Hillary,Political Organization
444258668967650,Hillary Clinton 2016,Politician
136314663191943,I will vote for Hillary in 2016.,Community
272483846287187,Hillarys Shoes,Business/Economy Website
1084852681596091,Hillary For President,Community
283816245075218,President Hillary Rodham Clinton 2016,Politician
100249476980365,Hell No Hillary,Community
596635807026540,Stop Hillary In 2016,Community
236767733386789,Evil Hillary,Politician
427902660627150,Hillary for Ohio,Political Organization
525171637666780,"Sandy Piña for Hillary Clinton, 42nd District Level Delegate",Community
1746239085597087,Voices4Hillary,Society/Culture Website
110135565676347,Hillary College Otara,School
561231970647192,Women for Hillary 2016,Community
1582789185336089,Hillary Clinton on Bustle,Media/News/Publishing
542986655908005,Tower Sim: Donald Trump & Hillary Clinton,App Page
542400762463501,"Bill, Hillary & Chelsea Clinton Foundation",Local Business
1728774494009282,Disability Action For Hillary,Community
1639912689630974,"Hillary Clinton, Democratic News",Community
755714597832032,I'm With Hillary 2016,Politician
826613204054354,Handcuffs For Hillary,Political Organization
310937177514,Unofficial: TEAM HILLARY CLINTON,Public Figure
401198936698615,Hillary for Colorado,Politician
622554384428722,I will NOT vote for Careless Hillary Clinton in 2016,Community Organization
619035438148173,Hillary Clinton's Crab Lice,News/Media Website
1403377796636437,Lying Crooked Hillary,Politician
659993437345161,Stop Hillary Clinton in 2016,Political Organization
1674891872737135,Doctors for Hillary,Community
185287354932793,Hillary Malvern,Local Business
356625971193107,Hillary Clinton Campaign Headquarters,Local Business
750309745113311,Portside Hillarys,Local Business
25684126888,Hillarys Blinds,Company
259720417472725,Hillary 4 Bar,Local Business
423937264344458,Hillary's Beach,Local Business
390871194332371,Hillary's Boat Harbour,Local Business
153272574817853,Americans Against Hillary Clinton,Community
287930528003985,Hillary for Michigan,Political Organization
1617459045201609,DC for Hillary,Community
1705039239733821,Hillary Is The Future,Community
656545884358388,I will NOT vote for Hillary in 2016,Political Organization
243558409135842,Hillary Clinton Sucks,Community
625406464281644,Reptilian Overlord Hillary Clinton,Government Official
293495107515228,Hillary in 2016,Community
870776313029435,Palm Beach County is Ready for Hillary Clinton,Community
1387072548284608,Just Say NO To Hillary,Media/News/Publishing
106414679569477,The People against Hillary Clinton for President,Cause
141442329205225,HILLARY COLLEGE,School
774076136023693,Democrats for Hillary Clinton,Community
1386333124928322,Hillary Clinton for President in 2016,Community
19003252165,Hillary Clinton Supporters,Just For Fun
476767785723730,Out for Hillary,Politician
1516580572005492,Hillary for Prison T-Shirt,Clothing
516676641828189,Hillary Clinton in 2016,Politician
391475237597709,Election of Hillary Clinton 2016,Public Figure
583974114970807,Hillary Clinton.,Community
174165656272884,Keep the White House Hillary Free 2016,Community
367390933019,Clinton National Airport,Airport
1623331514597503,Help Donald Trump Fire Hillary & Obama,Community
1042326919214199,Hillary Clinton Survival Kit,Product/Service
635621473204534,Donald Trump - Make Hillary Lose Again,Community
1482927008662680,All About Hillary Clinton,Public Figure
103018240179017,In Hillary's Ass,Local Business
103517823461710,Vote for Trump: Let's reject Hillary together,Community
164278830581130,The world of Hillary Clinton,Public Figure
536531049735084,Stop Hillary Clinton,Community
1069384069812655,Dominican Americans For Hillary,Community
438697859506159,Hillary Clinton 2016,Political Organization
122972148178007,No To Hillary,Personal Blog
278649292200105,Hillary Bar3,Local Business
1475103926149805,Hillary creations,Spas/Beauty/Personal Care
631006393685566,Hillarys Sport,Local Business
893286884118510,Hillary Nature  Resort. & Spa Ecuador Arenillas,Local Business
109510129113654,"Sorrento Quay, Hillarys Boat Harbour",Local Business
842904465843634,Hillary for America - San Francisco,Local Business
174433672614210,Hillary's Cupcakes,Local Business
174216469365595,Hillary's  Cafe,Local Business
125449844169951,Hillary Park,Local Business
201132063267352,Sorrento Quay Boardwalk - Hillarys Boat Harbour,Attractions/Things to Do
139622619490376,Hillary Carpio Photography,Professional Service
1125832517507963,Hillary for Illinois HQ,Local Business
291254490986580,Hillary,Local Business
248598808552558,Hillary 1 Bar Sukhamvit Soi 4 Bkk,Local Business
117598201765764,Hillary Nature Resort and Spa,Local Business
1598561800383141,Frankii Hillarys,Shopping/Retail
389167971147617,Hillary Construction,Local Business
212174785482854,"Hillary Bar 1 Nana Plaza, Bangkok",Local Business
202739219747257,Hotel Hillarys,Local Business
1426338550913422,Nino's Hillarys,Local Business
618295358291706,Hillary Clinton For President 2016,Consulting/Business Service
251782421542303,"Hillarys Beach, Perth Wa",Local Business
107800799242555,Africa Screams,Movie
107988545891080,The Abbott and Costello Show,TV Show
110507178969524,Home alone family fun edition,Movie
112498608763443,The Enchanted Cottage,Movie
143435609459258,Nasty Women for Hillary 2016,Political Organization
105423706602268,Voting Election Fun Trump or Hillary,Community
109520649074447,Camp Nowhere,Movie
727543990594496,Kids For Cash,Movie
393899790638575,The Philadelphia Story,Movie
109683635724481,Love Potion No. 9,Movie
597794956976868,Project Almanac Movie,Movie
1452916448306622,Democrats for Hillary Clinton,Politician
1604472116458537,Albanians for Hillary Clinton,Community
171621416217757,A Cinderella Story,Movie
112667342078048,The Man Who Knew Too Much,Movie
192932227465867,Parenthood,Movie
103088326397373,An Extremely Goofy Movie,Movie
115125575165722,Home Alone II,Movie
105582302809961,Dr. Jekyll and Mr. Hyde (1941 film),Movie
1447952785534660,Over Board Café,Restaurant/Cafe
789812407740592,Makeup by Erin Mellington,Professional Service
1178367982191192,Trance Massage Therapy Clinic,Medical & Health
1479083599061768,Babin Dental,Doctor
1540462479611268,Thames Hudson Consulting & Contracting Ltd.,Engineering/Construction
424214901075673,Vega Ink,Professional Service
125784020796900,IT Experts,Local Business
544457038920495,Merv's AZEAN FOOD,Restaurant/Cafe
1014708125254001,Sexton Welding & Fabrication,Professional Service
361855680513571,Mr. Wingbone's Calls,Outdoor Gear/Sporting Goods
268104773523634,Rough Cut Hair & Beauty,Spas/Beauty/Personal Care
285586285129160,Obelix fencing and maintenance,Business Service
1000638573350258,Ego hair and beauty,Spas/Beauty/Personal Care
1043194102463104,Diseños Hillarie,Local Business
113854745295038,Chico New Thought Center for Spiritual Living,Religious Organization
193337880790150,Probox,Sports & Recreation
479492975405736,Remax Polokwane,Local Business
920824231319802,Mountain Vista Log Home in the Pocono's,Attractions/Things to Do
1382792378713977,X-ecutive Events & Decor,Event Planner
138113022935655,Time Travel Africa (TTA),Local Business
154404958062566,Koncept Office Interiors,Local Business
166107190516159,Hillary for Ohio,Local Business
193691597704566,Custom Gifts by Hillary,Local Business
1744983112444828,Yada Yada Yada,Organization
192537087444791,Lowe's Home Improvement,Local Business
376308482459008,Clinton National Airport,Local Business
558954484212761,"New Zealand High Commission to India, Bangladesh, Nepal & Sri Lanka",Government Organization
924358284313920,Savoury Delights,Business Service
1010624292315191,Ride On Bmx,Outdoor Gear/Sporting Goods
403396899717747,Rampfest Indoor Skatepark,Sports & Recreation
314008595290921,Kericho County,Local Business
1486916481603626,Homemade by Donna,Shopping/Retail
741266742643780,Stacey Anne Nails,Spas/Beauty/Personal Care
1081243431936595,Pamper Me Perfect,Spas/Beauty/Personal Care
999118276842067,Bath Fizz,Health/Beauty
228542964018211,Tantrumm,Shopping/Retail
432608696783781,"Dr. Jess Tregle, MscD",Professional Service
1480629695564300,The LEAN Team,Professional Service
525239177605183,Great Alaskan Moose Balls,Grocery Store
168883336544633,Cajun Chess,Small Business
289367531171762,Naenae Dental Clinic,Health/Medical/Pharmaceuticals
279436698736877,Hillarie Cerrillo Photography,Professional Service
248836988628849,Hillarie Diseños,Local Business
221831144514665,Littles Ceasers Pizzeria,Local Business
148709188558526,Highfield House,Local Business
1104786572911356,760Techs,Business Service
305302646183454,Parliamentary Bendor,Local Business
264754663865850,Horsham Early Learning Centre,Education
310660515738008,Hillarie Mae Photography,Local Business
625553654229417,Grill'd Hillarys,Local Business
413352285501543,Hillarys Yacht Club,Sports & Recreation
152666374769977,Hillary Frost Photography,Local Business
305379522922216,Hillary Salon,Local Business
440740099358217,Hillary Rodham Clinton Children's Library,Local Business
127126727451591,Hillary Clinton 360,Political Organization
508965205816506,Hillary Primary School,Local Business
1801270760117924,Hillary for California - Westchester Office,Local Business
275515429467397,"3 Sheets Restaurant, Hillarys Boat Harbour",Local Business
521083721329422,Hillary Rose,Spas/Beauty/Personal Care
197840066677,Hillary Quella Photography,Professional Service
243707339081621,Hillary Inn,Local Business
1445855608966326,The Hillary Step,Bar
152736298222399,Hillary for Texas,Political Organization
123407997813725,Dome Hillarys,Restaurant/Cafe
1118049004882216,Hillary Deli,Food/Beverages
647709015395072,Hillary Clinton Campaign,Local Business
120804561298922,Hillary Joy Photography,Professional Service
152787858257008,Hillary Trail,Local Business
135493056471226,San Churro Hillarys,Local Business
580063768760033,Estética Hillary,Spas/Beauty/Personal Care
95836867263,Hillary Machinery Inc,Local Business
182937348408954,Little Caesars at Hillarys Boat Harbour,Local Business
225529630920111,Hillary for Missouri,Political Organization
1082591221785879,Hillary for Alabama,Political Organization
292875454674,Hillary Faye Design,Local Business
128971493922615,Hillary for Alaska,Political Organization
844275359031450,Hillary Clinton STL HQ,Local Business
1726969357569280,Hillary For America South Florida HQ,Political Organization
373839409376959,Hillary Salon,Spas/Beauty/Personal Care
355342519685,Hillarys Harbour Resort,Hotel
190814970950829,Hillarys Dog Exercise Beach,Local Business
251416224917379,Hillary Surbubs,Local Business
229479437062938,Hillarys Primary School,Local Business
1035370783193365,Hurricane's Grill Hillary,Local Business
507265702649580,Hillary Dubie Photography,Professional Service
299240093491978,Hillarys Breakwater,Local Business
21098283643,"Rottnest Fast Ferries, Hillarys Boat Harbour",Tours & Sightseeing
163635204020373,Hillary Clinton Seattle Headquarters,Local Business
111534559181719,Hillary Festa's Provençal,Company
733079173479800,Hillary for Missouri Grassroots - Unofficial,Political Organization
461275300747661,Hillary for Arkansas,Political Organization
1847831672107991,Dance By Hillary,Arts & Entertainment
215058162022216,Hillary Resort - Arenillas,Local Business
395991410572641,Sacramento for Hillary Clinton 2016,Political Organization
267340619956210,Hillarys Beach,Local Business
689944664450849,Hillary for Knoxville,Political Organization
302837706731819,Hillary Clinton Downtown/Brickell Office,Political Organization
249325151798566,"Ishka Restaurant, Hillarys Boat Harbour",Local Business
104202196366575,Bendor Hillary Drive,Local Business
114778081275,Hillary Graves Photography,Professional Service
175163995837788,Jetts Hillarys,Sports & Recreation
866088113507773,Hillary Nature Resort & Spa,Company
309469059179718,Hillary for Minnesota,Community Organization
974090912605625,Hillary Belton Photography,Professional Service
468268093232954,"Shkolla 9-Vjecare ""Hillary Clinton"" Kamëz",Education
1122248864466519,Hillary Clinton Campaign GA Headquarters,Local Business
317118858422216,Colegio Edmund Hillary,Local Business
888325184593857,SPAR Hillary,Grocery Store
611287378976774,Toscaninis Hillarys,Restaurant/Cafe
439907069457043,Hillary & Andrew Hostel and Restaurant,Hotel
1713118412250607,Hillary Rodham Clinton,Government Organization
159006570949436,Hillary Smith Photography,Professional Service
412835548805431,Hillary for America - Utah,Political Organization
119518214761515,Tenzing-Hillary Airport,Local Business
48882847548,Hillary Odom Photography,Local Business
1514804062170490,Leticia Hillary Make Up,Health/Beauty
1033658323343478,Hair By Hillary at e13 Salon,Spas/Beauty/Personal Care
365891983428905,"Hillary Wheat photography, Denver newborn photographer",Professional Service
362693023911840,Hillary Fisher,Spas/Beauty/Personal Care
601253456616533,Hillary boutique 2,Shopping/Retail
287220764689639,Hillarys Boat Harbour Perth,Local Business
498760186971008,Hillary Styles,Spas/Beauty/Personal Care
1466897509990677,Hillary for Texas - North Texas,Political Organization
376575289033956,Hillary Kaye Photography,Business Service
387624811323375,Hillary Sports Club,Local Business
1680074288920594,Hillary Clinton Campaign Office,Local Business
493638024045145,Anti Hillary 2016,Politician
109389249222813,Lisa Hillary,Musician/Band
1552804598349326,Republican Women For Hillary,Community
243117355848411,Hillary - Les Ch'tis,Public Figure
548773158488719,Hillary for Wisconsin,Political Organization
907274042643106,The Circus: Inside the Greatest Political Show on Earth,TV Show
541680959184490,The East,Movie
112412198773782,"Honey, I Shrunk the Kids: The TV Show",TV Show
109189939099127,Living History,Book
146490912091,MHillary Photography,Local Business
1769754593261746,Hillary's of Houston,Shopping/Retail
1735961456658563,Hillary Fox-Toyota,Automotive
230185563983550,Hillary Salon,Spas/Beauty/Personal Care
579272285573877,Hillary Clinton for President Campaign Office,Local Business
443219969149792,Nails By:Hillary La colmena,Spas/Beauty/Personal Care
710031482385163,Ben & Jerry's Hillarys,Local Business
373550479426801,Hillary for Delaware,Political Organization
918127921599680,Hillary Hughes Photography,Professional Service
1029912930426929,D'Hillary,Grocery Store
314811311886651,Hillary Gaskins Photography,Professional Service
984829001558563,Guilty Hillary,Political Organization
106840756365030,Cuyahoga for Hillary,Political Organization
1973841199421840,Hillary Williams Photography,Professional Service
437223689644563,"Hillarys Boat Harbour, Sorrento quay",Local Business
309090436098142,Hillary Fashion Hair,Spas/Beauty/Personal Care
183933798329507,Hillarys Harbour Rise,Local Business
608047932701562,Marin for Hillary,Political Organization
1021060501292381,Hillary and Monica,Arts & Entertainment
297766743662620,Hillary's Salon and Boutique,Spas/Beauty/Personal Care
693803527438781,Hillary's Homemades,Beauty
836766146379343,Team Hillary Kentucky,Political Organization
594623497351876,Venčanice Hillary,Shopping/Retail
173158702788108,Hillary Bowling Club,Local Business
109077392452180,Hillary Football Club,Company
158528560885400,The Great Escape Hillarys,Travel/Leisure
205264299657125,Hillarys Fish Market,Local Business
108638945826797,Hillary Lindsey,Public Figure
381095218567250,Hillary Capps,Musician/Band
122772274462647,Hillary Mintz-WISN,News Personality
430005767069549,Hillary for Florida,Political Organization
532210370237059,Hillarytouch,Company
111851765507687,Hillary Duf,Public Figure
1376680222660563,Hillary for South Carolina,Community
207304367970,Hillary Susz,Musician/Band
170632920011560,Broadway For Hillary,Community
470721793068645,Hillary Fitz Music,Musician/Band
321234688067832,Mayor Hillary Schieve,Politician
156245211085260,The Hillary Watts Riot,Musician/Band
1123643034360712,52 Reasons to Vote For Hillary,Book
151553838342737,Hillary for North Carolina,Political Organization
650890471724615,Liar in Hillary,Clothing
1071164486305229,Lyin Hillary Doll,Product/Service
451903354856354,Hillari Moon Spices,Food/Beverages
312769095726879,Hillary Clinton's Rigged Voting Machines,Community
655747774471990,Hillary Clinton For Prison 2016,Community
353492424677131,NO to Hillary Clinton and Donald Trump,Political Organization
879999002110782,Hillary for Prison,Community
597856853707169,Hillary Clinton for President,Community
1131318296940139,Hillary Venini,Musician/Band
542076659208342,Hillary - Les Ch'tis,Public Figure
533833326802149,Pearl Diving with Hillary,Health/Beauty
908744795874797,Deaf People for Hillary Clinton,Political Organization
121183644709193,Stop Hillary Clinton in 2016,Community
1225752064131312,Hillary Can Do It,Company
1550708048508655,Hillary for Nebraska,Community
894423524011108,Hillary Clinton First Female President of the USA,Community
849336465194160,F Hillary Clinton 2016,Political Organization
1349846448374061,RoadTrip4Hillary,Community
869324953156490,Never Hillary 2016,Cause
764776486955855,Philly for Hillary 2016,Community
326810917426525,I'm Voting For Hillary Clinton In 2016 - (New Jersey),Government Website
251754918531436,Liberty Not Hillary,Community
1555621281353870,Never Hillary,Community
152334354954187,Stop Hillary 2016,Community
741047375975337,Ready for Hillary to Retire,Reference Website
318241251575336,Hillary's,Local Business
265832493446257,hillarySTEP,Sports & Recreation
393350474112557,Wrong Cops,Movie
256331954730139,Hillary For Prison 2016,Community
601371516609401,I'm With Clinton/Kaine,Community
298873103599419,Hillary Clinton 2016,Politician
106070879424732,Invaders from Mars,Movie
107979255890697,Stuck on You,Movie
219313914892760,INNOCENCE the movie,Movie
111834365502219,Shine a Light,Movie
106043739426946,SLC Punk!,Movie
204993166192419,Life as a House,Movie
183422938453546,Infinity Photography By Sarah Penfold,Local Business
1221535607920343,PropaGANDA Nightclub,Event
437202099790435,Aftermath Detailing and Powerwashing,Professional Service
1468573066724919,VicTor Fialho Hair stylist's,Spas/Beauty/Personal Care
423696617832890,MGZ,Local Business
126286077415324,Lukla Airport,Local Business
1667812590096769,"Not just cakes""",Grocery Store
397031580419439,Yahava Koffee Van,Local Business
744864548942828,Sassy Decor,Home Improvement
1055536654517431,Mascot Mayhem,Arts & Entertainment
162000027182437,Yorkshire Fisheries,Local Business
119612175165461,Crystal Craft,Local Business
1461372694156978,SJADU Entertainment CC,Company
544433432334541,Vino Orewa,Restaurant/Cafe
498046040285386,Horsham West Primary School Parents Club,School
138487216198113,Clinton National Airport,Local Business
181994701937951,Hillary Group,Arts & Entertainment
185029138244817,Hillarys Jetty,Local Business
384863018267694,Hillary Trail,Local Business
488231091365345,Hillary Motel,Local Business
163236490545536,Hillary Salon,Local Business
393190787435838,Hillary Resort & Spa,Local Business
146019125432818,Hillary Coley Fitness,Company
254875374637110,Grădinita Hillary Clinton,Local Business
226032087408113,Hillary's Homes,Real Estate
207659779262521,St Hillary,Local Business
1750799571864987,Hillary for Nevada Central Office,Local Business
182996248514764,Hillary's Boat Harboar,Local Business
332841650150515,Hillary's Yacht Club,Local Business
119054968182787,"Hillary Carlson, LLC",Sports & Recreation
1410434242591282,Hillary's Fitness,Professional Service
1581000535494929,Hillary's Music,Education
310621545649990,Hillary Strater Photography,Professional Service
271120083070891,Avis Car Rental - Bill & Hillary Clinton National Airport LIT,Local Business
576351032390982,Hillary Nature Resort,Local Business
1120128268028232,Hillary for Rhode Island,Community Organization
1556678581273331,"Hillary's Hound House - Dog and Puppy Daycare, Training & Boarding",Pet Service
166692523682848,Hillary's Campaign Field Office,Local Business
149156298499144,Hillary Action Bar,Local Business
679494855397092,Hillary at Karma Day Spa and Salon 503.359.4555,Spas/Beauty/Personal Care
300358423380665,Mount Hillary,Local Business
1702725856610423,Hurricane's Grill Hillarys Boat Harbour,Local Business
1505652589737857,Hillary Tendance,Spas/Beauty/Personal Care
249821994871,Chick's Picks by Hillary,Shopping/Retail
692589880863317,"Hillary Bodner, Realtor",Real Estate
641583336022280,Pedicurepraktijk Hillary,Professional Service
179083859184077,Hillary for Nevada - North Las Vegas Office,Local Business
